year,context,cluster
2,bak bu hareketiniz size hiç yaramaz puan kaybettiriyorsun partine özgür özel manisa neden o zaman anketler böyle anketleriniz niye böyle seçim,157
2,var mı böyle bir şey telefon kulübesi mi orası özgür özel manisa enis berberoğlu nu düşünüyor arkadaşlar mehmet muş i stanbul,158
2,can dündar a sorun suçu var mı yok mu özgür özel manisa hiçbir suçu olmadığı hâlde bayramı hapiste geçiren eren i,181
2,eki nci sivas eren bülbül ü de düşünüyorlar mı recep özel isparta vallahi şovmenlikte üstüne kimse su dökemez i smai l,181
2,araçlarla ücretsiz seyahat hakkına sahip oldukları ve mevcut taşımanın gerek özel gerekse kamu eliyle yürütüldüğü dikkate alındığında kâr amacı gütmeyen belediye,182
2,yürütüldüğü dikkate alındığında kâr amacı gütmeyen belediye ve iştiraklerin dışındaki özel sektör eliyle yürütülen bu taşıma sırasında taşınan grup ile sektör,190
2,üstü vatandaşlarımızın elektronik ücret toplama sistemlerindeki toplam biniş sayılarına göre özel sektör belediye ve iştiraklerinin ödemelerinin yapılması şeklinde bir düzenleme yapılmalıdır,190
2,önergeyi oylarınıza sunuyorum kabul edenler kabul etmeyenler kabul edilmemiştir özgür özel manisa sayın başkan sayın başkan başkan diğer önergeyi okutuyorum türkiye,146
2,önergeyi oylarınıza sunuyorum kabul edenler kabul etmeyenler kabul edilmemiştir özgür özel manisa sayın başkan söz talebim var başkan buyurun sayın özel,146
2,özel manisa sayın başkan söz talebim var başkan buyurun sayın özel v açiklamalar devam,189
2,özgür özel manisa sayın başkan bir kanun görüşmesi yapıyoruz kanun görüşmesinde 8,192
2,önce böyleydi mikrofon otomatik cihaz tarafından kapatıldı başkan buyursunlar özgür özel manisa kanunların bazı durumlarda i ç tüzük ün 121 inci,136
2,bölersiniz mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun efendim özgür özel manisa 23 te 24 te 25 te 26 da artarak,173
2,vekili i ç tüzük ün hangi maddesi kapsamında konuşmaktadır özgür özel manisa sayın başkanın bir uygulaması doğrultusunda konuşuyorum başkan sayın bülbül,112
2,bülbül sakarya konuya matuf en ufak bir açıklama yok özgür özel manisa yapıyorum muhammed levent bülbül sakarya defalarca dinlediğimiz açıklamaları bir,171
2,defa daha dinletiyor mhp ve ak parti sıralarından alkışlar özgür özel manisa hayır tam da ilgisi var tam da ilgisi var,182
2,yeter artık başkan sayın bülbül müsaade edin buyurun efendim özgür özel manisa sayın başkanım konunun önemine binaen muharrem varli adana sayın,193
2,çalıştırmamak için elinden gelen her şeyi yaptın ayıp yahu özgür özel manisa bakın bir darbeye daha kalkışıyorsunuz bu yaptığınız iş doğru,135
2,sakarya sizin yaptığınız doğru değil doğruluk mu öğretiyorsun bize özgür özel manisa çok rica edeceğim 564 tbmm b 96 9 6,164
2,varli adana sayın başkan milletvekillerinin hakkını da koruyun lütfen özgür özel manisa bir madde üzerinde örneğin kar lastiğini bir maddede düzenlemiş,183
2,tanınmış hakkı 12 maddelik kanunu 6 6 ikiye bölüyor recep özel isparta kulübede bekleyeceğine konuşsaydın kulübede bekledin özgür özel manisa ve,156
2,bölüyor recep özel isparta kulübede bekleyeceğine konuşsaydın kulübede bekledin özgür özel manisa ve bunun yerine bugün şimdi burada mikrofon otomatik cihaz,156
2,burada mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayalım efendim özgür özel manisa sayın başkanım tamamlayacağım sayın başkanım yaptıkları durum şu madde,130
2,muhammed levent bülbül sakarya suistimal allah ım bugünü mahvettiniz özgür özel manisa ama burada on senede 2 kez buna tevessül edildi,171
2,kapatıldı olcay kilavuz mersin ayıp ya başkan teşekkür ediyoruz sayın özel özgür özel manisa sayın başkanım sözümü tamamlayayım başkan peki anlaşılmıştır,112
2,kilavuz mersin ayıp ya başkan teşekkür ediyoruz sayın özel özgür özel manisa sayın başkanım sözümü tamamlayayım başkan peki anlaşılmıştır sayın başkan,194
2,sayın başkanım sözümü tamamlayayım başkan peki anlaşılmıştır sayın başkan özgür özel manisa sayın başkan anlatmama müsaade edin bitiriyorum başkan tamamlayalım efendim,113
2,sayın başkan anlatmama müsaade edin bitiriyorum başkan tamamlayalım efendim özgür özel manisa geçen hafta bu meclisin milletvekillerinin anayasa ya aykırı olarak,147
2,sorunların başında artık ödenemez hâle gelen kredi borçları vardı çiftçilerimiz özel bankalara olan borçlarının ziraat bankası bünyesinde toplanmasını bir yıl ödemesiz,160
2,i stanbul sayın başkan sayın vekiller engelli bireylerin eğitimlerini üstlenen özel eğitim kurumlarının sorunlarını iki gün önce gündeme getirmiştik bu sorunla,177
2,kurumlarının sorunlarını iki gün önce gündeme getirmiştik bu sorunla birlikte özel eğitim kurumlarında çalışan 30 bin öğretmenin sorunlarının olduğunu hatırlatmak istiyorum,177
2,çalışan 30 bin öğretmenin sorunlarının olduğunu hatırlatmak istiyorum rehabilitasyon merkezinde özel çocuklara çok özel eğitim imkânları sağlanıyor ama burada çalışan öğretmenlerin,134
2,öğretmenin sorunlarının olduğunu hatırlatmak istiyorum rehabilitasyon merkezinde özel çocuklara çok özel eğitim imkânları sağlanıyor ama burada çalışan öğretmenlerin hakları yok taşeron,134
2,baltaci kastamonu teşekkür ederim sayın başkan 2018 ve 2019 yıllarında özel bankalardan yüzde 40 lara tarım kredi kooperatiflerinden yüzde 32 lere,161
2,1 2020 o 1 zatıalinizin de ifade ettiği gibi bu özel meselelerle meşgul etmenin anlamsızlığına bir kere daha vurgu yapıyorum lütfen,161
2,bekliyoruz ve bir adım atmasını bekliyoruz teşekkür ediyorum başkan sayın özel 218 tbmm b 44 16 1 2020 o 1,161
2,özgür özel manisa teşekkür ederim sayın başkan hakkâri çukurca da 15 ocak,192
2,sessiz kalıyorlar mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa şu i letişim başkanlığı her akşam yandaş gazetelerin biraz,143
2,daha albümlerde kimliklerde kullanılıyor mikrofon otomatik cihaz tarafından kapatıldı özgür özel manisa hepimizde emeği var parti ayrımı yapmaksızın hepimize güler yüzle,131
2,bir karar mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa anayasa mahkemesi bu kararda soma daki 301 madencinin ölümünü,173
2,ümit ediyoruz mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa soma ya cumhuriyet tarihinin en büyük iş cinayetine yönelik,173
2,türksat mikrofon otomatik cihaz tarafından kapatıldı başkan tamamlayın lütfen özgür özel manisa borsa i stanbul millî piyango devlet demiryolları denizcilik i,173
2,6 ncı maddesine göre kendince bir denetime tabi tutulacak recep özel hadi hukuka saygısızsın bari parlamentoya biraz saygın olsun birazcık recep,165
2,hadi hukuka saygısızsın bari parlamentoya biraz saygın olsun birazcık recep özel isparta ne yaptım ben sana ya özgür özel manisa ya,140
2,birazcık recep özel isparta ne yaptım ben sana ya özgür özel manisa ya sürekli konuşuyorsun recep özel isparta ne yaptım ben,181
2,ben sana ya özgür özel manisa ya sürekli konuşuyorsun recep özel isparta ne yaptım ben sana kendi aramızda bir şeyler söyledim,181
2,ne yaptım ben sana kendi aramızda bir şeyler söyledim özgür özel manisa i nsicamımızı bozuyorsun ya gözünü seveyim ya recep özel,181
2,özel manisa i nsicamımızı bozuyorsun ya gözünü seveyim ya recep özel isparta uyarırsın yani seni dinlemek zorunda değilim ki ben hayırdır,156
2,220 tbmm b 44 16 1 2020 o 1 özgür özel manisa bülent turan her seferinde dönüp bizim arkadaşlarımızı uyarır burada,154
2,bülent turan her seferinde dönüp bizim arkadaşlarımızı uyarır burada recep özel isparta bir şey değil ki biz bir şey paylaşmıyoruz ki,158
2,şey paylaşmıyoruz ki biz bir şey yapmadık ki efendim özgür özel manisa böyle bir şey olmaz sayın başkan mikrofon otomatik cihaz,116
2,sayın başkan mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun sayın özel bülent turan çanakkale daha nazik uyarabilirsiniz özgür bey ya özgür,128
2,bülent turan çanakkale daha nazik uyarabilirsiniz özgür bey ya özgür özel manisa ya sen sayın turan her seferinde dönüp bizim gruba,181
2,vekili konuşuyor bülent turan çanakkale sana bağırsa müdahale ederim özgür özel manisa ya gözünüzü seveyim yapmayın ya bülent turan çanakkale daha,163
2,sakin ol daha günün başındayız bir şey yok başkan sayın özel siz sözlerinizi tamamlayın recep özel isparta biz kendi aramızda bir,158
2,bir şey yok başkan sayın özel siz sözlerinizi tamamlayın recep özel isparta biz kendi aramızda bir şey konuştuk özgür özel manisa,156
2,recep özel isparta biz kendi aramızda bir şey konuştuk özgür özel manisa recep özel kendi aranızda bir şey konuşacaksanız gidip orada,156
2,biz kendi aramızda bir şey konuştuk özgür özel manisa recep özel kendi aranızda bir şey konuşacaksanız gidip orada konuşacaksın burada konuşmayacaksın,158
2,aranızda bir şey konuşacaksanız gidip orada konuşacaksın burada konuşmayacaksın recep özel isparta biz kendi aramızda konuşuyoruz sana ne kardeşim ya sana,182
2,sana ne kardeşim ya sana ne kardeşim sana ne özgür özel manisa bana ne olur mu ya ben konuşuyorum recep özel,115
2,özel manisa bana ne olur mu ya ben konuşuyorum recep özel isparta sana ne tabii özgür özel manisa haddini bil recep,0
2,ya ben konuşuyorum recep özel isparta sana ne tabii özgür özel manisa haddini bil recep özel isparta sen de haddini bil,0
2,isparta sana ne tabii özgür özel manisa haddini bil recep özel isparta sen de haddini bil özgür özel manisa haddini bil,0
2,haddini bil recep özel isparta sen de haddini bil özgür özel manisa haddini bil recep özel isparta sen de haddini bil,0
2,sen de haddini bil özgür özel manisa haddini bil recep özel isparta sen de haddini bil şov yapma burada özgür özel,0
2,özel isparta sen de haddini bil şov yapma burada özgür özel manisa ya ne şovu ya recep özel isparta şovmensin sen,0
2,yapma burada özgür özel manisa ya ne şovu ya recep özel isparta şovmensin sen ya tam bir şovmensin sen özgür özel,115
2,özel isparta şovmensin sen ya tam bir şovmensin sen özgür özel manisa konuşturmuyorsun konuşturmuyorsun sen git ya buradan bak dışarıda konuş,156
2,ya buradan bak dışarıda konuş gel görevini burada yap recep özel isparta sana ne kardeşim ya ati la sertel i zmir,181
2,sertel i zmir bak o zaman hiç konuşturmayız ha özgür özel manisa biz de bülent turan ı konuşturmayız o zaman öyle,121
2,da kabul etmediğimizi ifade etmek istiyorum teşekkür ediyorum başkan sayın özel 225 tbmm b 44 16 1 2020 o 2,161
2,gereken konuların tartışılacağı bir toplantının yapılmasını beklediklerine ilişkin açıklaması özgür özel manisa sayın başkan hatibimiz konuşmasını bir bütün olarak ele aldığımızda,110
2,zaten mikrofon otomatik cihaz tarafından kapatıldı başkan açalım sistemi özgür özel manisa ama bir mal güvencesinin ortadan kaldırıldığına siyasi bir kanıt,131
2,mikrofon otomatik cihaz tarafından kapatıldı başkan açar mısınız mikrofonu özgür özel manisa uçaklar pistin karanlık olduğunu söyleyenler yüzünden değil pistin ışıklarını,131
2,itibar suikastı olabilir şimdi bizim partimiz de bu noktada sayın özel bahsetti tabii ki bu konularda oldukça hassastır bu konularda herhangi,136
2,özgür özel manisa sayın başkan adalet ve kalkınma partisi tam on iki,192
2,olduğunu söylediler mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa adalet ve kalkınma partisi ret oyu kullandı hep başka,173
2,çok önemli bir ayırt var başkan oylamayı yapmadım daha özgür özel manisa sayın başkanım grupları adına reddedeceklerini söyledikleri için aleyhte konuştuğu,163
2,başkanlık divanının mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa bu önergeyi anayasa ya ve i ç tüzük e,143
2,238 tbmm b 44 16 1 2020 o 2 özgür özel manisa bu yargı yetkisinin kullanımına ilişkin yasama faaliyeti yapmak olur,154
2,ret oyu kullanıyoruz diyebilirsiniz mikrofon otomatik cihaz tarafından kapatıldı özgür özel manisa başkanım bitiriyorum başkan buyurun özgür özel manisa bu komisyonun,173
2,tarafından kapatıldı özgür özel manisa başkanım bitiriyorum başkan buyurun özgür özel manisa bu komisyonun kurulması anayasa ya aykırı derseniz o zaman,118
2,rabia naz komisyonuna mikrofon otomatik cihaz tarafından kapatıldı başkan sayın özel bir dokun bin ah işit yani bir dakikaya on dakika,158
2,işit yani bir dakikaya on dakika cevap veriyorsunuz maşallah özgür özel manisa bu cevap için değil önemli bir şey var keşke,158
2,maddesi gereğince genel kurulun onayına sunulmasını saygılarımla arz ederim özgür özel manisa grup başkan vekili öneri türkiye büyük millet meclisi gündeminin,122
2,i stanbul zaten uzmanlık alanınızda yapıldı uzmanlar katletti zaten özgür özel manisa sayın başkan bir kısa söz başkan buyurun sayın özel,117
2,özel manisa sayın başkan bir kısa söz başkan buyurun sayın özel 245 tbmm b 44 16 1 2020 o 2 iv,144
2,özgür özel manisa sayın başkan birazdan milletvekillerimiz oy kullanacak ben bu mecliste,192
2,oy birliğiyle mikrofon otomatik cihaz tarafından kapatıldı başkan buyurun özgür özel manisa bir de bu kadar hassas bir konuyu araştırsak ne,143
2,mustafa şentop türkiye büyük millet meclisi başkanı bülent turan özgür özel hakkı saruhan oluç adalet ve kalkınma partisi cumhuriyet halk partisi,167
2,devam olunması önerilmiştir başkan kabul edenler etmeyenler kabul edilmiştir gündemin özel gündemde yer alacak i şler kısmına geçiyoruz bu kısmın birinci,146
2,diğer taraftan 2002 yılında ülke genelinde 53 devlet üniversitesi 23 özel vakıf üniversitesi olmak üzere toplam 76 üniversite var iken bugün,184
2,toplam 76 üniversite var iken bugün 129 devlet üniversitesi 78 özel vakıf üniversitesi olmak üzere mikrofon otomatik cihaz tarafından kapatıldı başkan,184
2,vatandaşlarımızın sosyal ve ekonomik haklarının verilmesi evde bakım hizmeti ve özel eğitim şartlarının daha iyi hâle getirilmesi için önemli mesafeler katedilmiştir,172
